Order_ID,Product_ID
1983921,4173
1983921,1831
1811246,1875
1811246,8004
1811246,7795
1811246,2916
1811246,6680
1811246,9348
1811246,2197
1191228,9102
1191228,4738
1191228,7572
1191228,1875
1191228,5442
1191228,7876
1191228,4744
1100307,3692
1100307,8666
1100307,6374
1100307,6896
1100307,5660
2205648,6066
2205648,7463
2205648,3199
2205648,1858
2205648,6719
2205648,1286
2205648,1676
2205648,8004
1983095,3692
1983095,4885
1983095,7316
1983095,8004
1983095,2185
1983095,2293
2187396,2703
2187396,7236
2187396,8230
1219541,2077
1645642,9154
1645642,6680
1645642,7200
1372154,7609
1372154,5949
1372154,6880
1372154,9525
3183229,1377
3183229,9273
3183229,4126
3183229,5523
3183229,2094
2962152,9858
2962152,5647
2962152,3408
2962152,1676
2962152,8182
2531872,1676
2531872,6896
2531872,7932
2531872,4378
2531872,9693
2188930,5523
2188930,5509
2188930,3408
2188930,6670
2188930,6428
2188930,9485
2188930,7795
2188930,3573
2806747,7609
2806747,3336
2806747,3199
2806747,7932
2806747,6424
2806747,8902
2806747,2185
2806747,3408
2692373,7932
2692373,4126
2692373,5757
2692373,1975
2692373,3573
2692373,7090
2692373,7957
2692373,7572
1254011,6903
1254011,7152
1254011,5757
1254011,8110
1254011,8004
3349532,6428
3349532,4738
3349532,5523
3349532,3336
3349532,2703
3349532,7720
3349532,3575
3349532,4744
2150580,6896
2150580,6608
2150580,4756
2150580,3226
2150580,3600
2150580,2073
2150580,3336
2150580,7932
2481376,2130
2481376,1831
2481376,1377
2481376,5509
2481376,3600
2481376,8666
2481376,7609
2723485,7236
2723485,6374
2723485,3873
2723485,9745
2723485,7795
2723485,8004
2723485,9154
2477374,5689
2477374,3408
2477374,2197
2477374,5216
2477374,6670
1683959,3408
1683959,7957
1683959,6608
1683959,2522
1683959,1049
1683959,5756
1683959,5543
1683959,2077
2809068,8417
2809068,1377
2809068,1045
2809068,9348
2809068,6428
1222458,1559
1222458,5053
1222458,4915
1222458,8025
1222458,1975
1222458,7266
2303788,6849
2303788,8384
2303788,7609
1825494,2957
1825494,7906
1825494,2073
1825494,9745
1825494,6428
1825494,6849
1825494,2185
1102199,7236
1102199,4836
1102199,9693
1102199,4756
1102199,7090
1102199,5647
1102199,3408
1102199,6740
1383460,5053
1383460,5665
3423058,3977
3440072,2963
3440072,2185
3440072,1377
3440072,4378
3440072,9348
2231612,8230
2231612,2130
2231612,7906
3244928,7236
3244928,3408
3244928,8666
3244928,5999
3244928,4885
3244928,1875
3105998,5053
3105998,9154
2409042,4378
2409042,9745
2409042,4756
2409042,1831
2409042,8768
1265030,9273
1265030,5523
1265030,2916
1265030,6740
1265030,1286
2481302,2522
2481302,3408
1295298,7329
1295298,9102
1295298,6849
1295298,4744
1295298,3213
1295298,6670
1295298,1377
1295298,1941
2171838,7090
2171838,8004
2171838,3213
1208676,7591
1208676,7957
2530139,8004
2530139,4476
2530139,4885
2530139,8110
1069002,7236
1069002,6670
1069002,8417
1069002,1244
1069002,5999
1069002,3213
1823803,4744
1527375,6740
1527375,8768
1527375,4915
1527375,3336
1527375,3213
1527375,7591
2400011,3213
2636430,1975
2636430,2094
2595425,7329
2595425,2073
2595425,5442
2595425,9154
2908954,2197
2908954,8085
2908954,1405
1230935,7316
1230935,6670
1230935,6374
1230935,4738
1230935,4415
1230935,1858
1230935,8110
1230935,5053
1105929,6374
1105929,6319
1105929,2916
1105929,1421
1105929,6903
2133258,6670
2133258,2957
2133258,3575
2133258,6704
2338157,6680
2338157,4915
2338157,4173
1978669,6880
2235849,4836
1796528,3692
1796528,9348
1796528,3600
2546502,6704
2546502,1676
2546502,2293
2546502,7408
2546502,8182
2777672,7932
2777672,7090
2777672,3226
2777672,7236
1570575,5607
1570575,2197
1570575,5689
1570575,8025
1570575,6880
1570575,4415
1570575,7329
1570575,6740
2835818,4744
2835818,7266
2835818,9499
2835818,9485
1422974,9858
1422974,7408
1422974,7906
1422974,9858
1694296,6740
1694296,2825
1694296,4173
1694296,8666
1694296,3336
1694296,2963
1694296,7876
1694296,7609
2439200,5056
3439184,4885
3439184,7329
3439184,1858
3439184,3408
3439184,4415
3439184,6319
3439184,5660
3439184,2852
2665889,4738
2665889,4738
2665889,5756
1222967,8824
1222967,1676
1222967,5543
2168055,3314
2168055,9154
2168055,3600
2168055,7408
2168055,9525
2168055,1286
2168055,6066
2168055,2916
1037415,9832
1037415,9693
1037415,4744
2509018,2002
2509018,5056
2509018,3573
1489738,9154
1844877,4351
1844877,6608
2581155,7957
2581155,6137
2581155,8230
2581155,7720
3019437,4415
3019437,6849
3019437,7463
1503989,3573
1503989,1875
1503989,2094
1503989,2916
1503989,3408
2413402,8230
2413402,5679
2413402,7463
2413402,8902
2413402,8182
2413402,2077
2413402,1341
2413402,5660
2084557,1286
2084557,3884
2084557,9525
2786419,6719
1864971,6066
3239345,1858
3239345,6880
3239345,6849
3239345,9745
3239345,8182
3239345,7720
3239345,9273
1882955,8824
1882955,6903
1882955,9348
1882955,9149
1882955,2077
1882955,2963
1882955,7906
1640101,4378
1640101,3977
1661678,1858
1661678,5665
1661678,6608
2449336,7876
2449336,2952
1276133,6066
1276133,6424
2569590,5509
2569590,6740
3028039,3314
3028039,6306
3028039,4654
3028039,7876
3028039,1941
3028039,6719
1997465,6066
1997465,8417
1997465,4103
1997465,6428
1997465,1559
1997465,8666
2131033,7236
3162566,5216
3162566,6066
3162566,9348
3381352,7572
3381352,9693
3381352,3226
3381352,7408
3381352,2130
3381352,4885
3381352,8768
1754460,9693
1754460,7876
1754460,5053
1754460,7720
1754460,4915
1754460,5442
1754460,1858
1046824,6880
1046824,8230
1046824,8077
1046824,5509
1046824,7266
1046824,1559
1046824,1341
3306987,2073
3306987,1286
3306987,5053
3306987,1527
3306987,5679
3306987,6903
3306987,4836
1087188,4836
1087188,1341
1369713,3573
1369713,2522
1369713,9102
1369713,4674
1369713,6319
1369713,4378
1546732,7329
1546732,8077
1546732,2703
1546732,2695
1595899,2293
1595899,1049
1595899,4415
1595899,2197
1595899,8417
1595899,5757
1595899,3873
3301228,8902
3301228,9858
3301228,5679
3301228,9154
3301228,8085
3301228,8384
3301228,8230
3301228,2957
2180114,2130
2180114,7795
2855963,5543
2855963,6374
2855963,5665
2855963,2852
2855963,6880
3009745,7200
3009745,2197
3009745,6681
3009745,4674
3009745,3977
3009745,2293
2562725,5607
2562725,2130
2301629,8025
2876575,4173
2876575,6319
2876575,8768
2876575,5227
2876575,1975
2178870,2695
2618924,7609
2618924,7090
2618924,9832
1486052,7957
1486052,1975
1486052,7152
1486052,9499
1486052,4744
1255072,6903
1255072,6306
1255072,6306
3083802,8417
1902951,4654
2633864,1676
2633864,2695
2633864,1975
2633864,2094
2633864,6591
2633864,7572
2633864,4836
2633864,1286
2822203,5607
2822203,8025
2822203,6428
2822203,6306
2822203,3873
2822203,5999
2822203,4415
2589843,6319
1332222,8077
1332222,5757
1332222,5607
1332222,9499
1332222,3199
1332222,8004
1332222,1377
1218848,3213
1218848,7591
1218848,1858
2829009,4415
2891922,5999
2891922,2916
1798016,3873
1798016,6591
1798016,9525
1798016,4565
1798016,2293
1798016,5543
1798016,3692
3187577,1405
3187577,4415
3187577,7795
3187577,1559
3187577,3199
3187577,1421
1942889,6137
1942889,5660
1942889,8230
1942889,5509
1942889,5647
1846417,5756
3140071,9102
3142889,4674
3142889,2293
3142889,9858
3142889,7236
3142889,2799
3142889,4756
1508797,3977
1508797,9499
2347650,5689
2347650,7957
2347650,9693
2730721,5271
2730721,1559
2730721,5999
2730721,5523
2730721,8824
2730721,2077
3085059,9149
3085059,9273
3085059,3600
3085059,5660
3085059,3213
2201742,4885
2201742,2963
2201742,8182
1752169,8004
1752169,1377
1752169,2094
1752169,6319
2580469,7236
2580469,2695
2580469,6306
2580469,4126
2580469,4565
2580469,4126
2461754,3884
2461754,8085
2461754,1559
2461754,6896
2461754,7876
2461754,2185
2461754,6319
2461754,8085
2854880,5056
2854880,1234
2854880,5271
2854880,4565
2854880,5543
2854880,4915
2117503,6319
2117503,8004
2117503,2799
2586037,2963
2344066,8230
2344066,9745
2344066,6740
2344066,4674
2344066,6319
2344066,7152
3096139,7591
2884840,1858
2884840,7720
2884840,9499
2884840,1831
2884840,2695
2884840,4351
2884840,5689
2500391,4415
2500391,4103
2500391,6137
2500391,9745
2500391,8384
1020523,4744
1020523,3408
1020523,9693
1020523,3213
1637151,2740
1637151,8182
1637151,5999
1637151,6740
1637151,2130
1637151,1875
1637151,5689
1637151,5442
2134692,3873
2134692,8004
2134692,2740
2134692,6428
2134692,9858
2134692,5607
2134692,2130
1845991,6880
1845991,3408
1845991,3226
1845991,5053
1845991,9149
1845991,5216
1845991,7609
2030910,9485
2030910,4173
1426532,4126
1426532,1286
3330848,7876
3330848,5665
3330848,6137
3330848,5271
3330848,5689
3330848,1049
3330848,7591
3330848,3226
2865869,7932
2865869,4378
2865869,3336
2865869,9525
2865869,6319
2865869,1975
3220340,8004
3220340,1831
3220340,4565
3220340,9485
2762723,5665
2762723,4476
2762723,3575
2762723,4476
2762723,5689
2762723,6880
2762723,8902
2762723,6681
3061952,5679
3061952,4744
3061952,4885
3061952,1975
3061952,8182
3061952,6306
3061952,9525
3061952,7408
3091041,2073
3091041,3226
2369431,5647
2369431,1941
2369431,7266
2369431,7932
2369431,8443
2369431,6740
2369431,1377
2369431,4744
2450614,2254
2450614,1244
2450614,4885
2450614,2695
2450614,1875
2450614,6903
2450614,5056
2450614,7408
2148492,8077
2148492,2916
2148492,4415
2148492,6680
2148492,1045
2148492,5216
2148492,9499
2148492,2703
1259055,5271
1259055,6903
1259055,1049
2139334,7408
2139334,9154
3182591,7609
3182591,3884
3182591,9149
3182591,1975
1849227,5665
1849227,4756
1849227,4476
1849227,7408
3025479,2825
3025479,5607
3025479,3336
3025479,8824
3088207,6681
3088207,4823
3088207,5543
3088207,5660
3088207,4836
1082375,7720
2427031,6719
2427031,1858
2427031,7957
1541950,6903
1541950,8902
1541950,8768
1541950,5442
1167324,8004
1167324,2703
2923953,9499
2923953,7266
2923953,4173
2236933,1559
3371390,6591
3371390,1559
3371390,4654
3371390,6896
1981891,2073
1981891,6428
1981891,8110
1981891,1559
1981891,1676
2294160,5509
2294160,5227
2294160,5053
2294160,9499
1391501,2963
1391501,4744
1391501,7957
1391501,2522
1391501,4915
1391501,3336
2729637,6608
2729637,2957
2729637,7236
1770509,3408
1770509,2293
1770509,5271
1770509,8077
1770509,3213
1770509,1377
2313932,9149
2313932,6424
2313932,2293
1693216,2916
2811233,6719
2811233,2695
2811233,4823
2811233,7572
2811233,7609
2811233,1377
2811233,8824
2811233,4756
2180590,5227
2180590,9693
2180590,5442
2180590,1045
2180590,1405
2180590,2852
2180590,4885
2180590,7329
3484154,8824
3484154,2130
3484154,7876
3484154,3692
3484154,5689
3484154,2293
1579302,7720
1579302,1286
1579302,6608
1579302,5509
2220327,3408
2220327,6681
2220327,9745
2220327,3600
2220327,4915
2220327,7329
2829931,6066
2829931,2825
1233896,7200
1233896,7957
1233896,3884
1233896,1049
1233896,6896
2835558,3884
2835558,5509
2835558,4915
2514800,8666
2514800,8085
2514800,1286
1355403,6670
1355403,7932
1355403,4744
1355403,7591
1355403,6066
3151752,5227
3151752,6903
3151752,8768
3151752,2293
3151752,6724
3151752,5756
3151752,6681
1621001,4744
1621001,4674
1621001,7876
1621001,8110
1621001,2825
1621001,2963
2280677,4351
2280677,2073
2280677,7090
2280677,1858
2280677,5607
1103609,2522
1103609,3408
1103609,6066
1103609,6849
1103609,4173
1103609,8768
1103609,5227
1103609,2130
1958489,5607
1958489,2825
1958489,8666
1958489,5647
2960419,5949
2960419,6670
2960419,1975
2392169,5949
1379972,7876
1825276,2703
1825276,4836
1825276,8230
1825276,9858
1825276,1831
1190220,6608
1190220,3692
1443722,6424
1443722,5216
1443722,8824
1443722,2852
3141618,8077
3141618,6374
3141618,2695
3141618,9499
3141618,5679
2041792,6306
2041792,2952
2041792,8077
2041792,6896
2041792,7200
1381898,7329
1381898,4565
1381898,3226
2998617,9485
2998617,2916
2998617,1405
2998617,5607
2998617,7090
2998617,7795
2998617,7720
2998617,1875
1205883,7572
1205883,6724
1205883,1045
1205883,9499
1162258,2185
1162258,8417
1459116,7236
1459116,6319
1459116,1831
1459116,2185
2876735,9525
2876735,6670
2876735,9832
2876735,4915
2876735,7316
2876735,5053
2876735,6670
2876735,6428
1221078,3213
1221078,5216
1221078,3977
1221078,9858
1221078,4823
1221078,2852
2694828,1244
2694828,7152
3363285,4126
3363285,1676
3363285,7591
3363285,6319
3363285,2695
2331337,4744
2331337,9525
2331337,2002
2331337,5757
3037068,5216
3037068,1941
3037068,2740
3037068,6704
3037068,7152
3037068,7795
3037068,9858
1906928,6319
1906928,2185
2000850,4823
2000850,2799
2436888,5053
2436888,3575
2436888,5227
2436888,4415
2436888,4885
2610846,8666
2610846,6428
2610846,7329
3399561,7932
3399561,2963
3399561,9499
1812500,6591
1812500,8004
1812500,8004
1812500,2740
1812500,4126
1812500,3336
1812500,5757
2568601,6724
2568601,4915
2568601,4823
2568601,1049
2568601,2077
2568601,2254
2568601,2916
1497817,5607
1497817,6319
1497817,5757
1497817,4756
2544485,6428
2544485,7408
2544485,5607
2544485,5999
2544485,7906
2544485,4103
2544485,9154
1974213,6740
1974213,2952
1974213,3977
1974213,7152
1644986,2293
1644986,2963
1644986,4351
1644986,6680
1644986,5757
1644986,4823
1039506,6306
1039506,1875
1039506,8004
1039506,2916
1039506,7957
1039506,1286
2550589,1377
2550589,7266
2550589,3213
2550589,6670
2550589,2695
2550589,7152
3457772,6319
3457772,4103
3457772,5689
3457772,9149
3457772,1527
1663896,1286
1663896,7720
2313470,3336
2313470,1831
2313470,7906
2313470,2130
2313470,6880
2313470,5757
2313470,7236
2313470,1941
3108360,2254
3108360,1676
3108360,3600
3108360,3573
2044270,8182
2599774,4756
2599774,2002
2599774,2254
2599774,5523
2599774,2852
3263172,6724
2941098,7609
2941098,6680
1148085,2695
1148085,6724
1148085,4674
1148085,7408
1148085,6319
1148085,4915
1148085,4674
1148085,4415
1227138,5757
1227138,5053
1227138,6424
1227138,5053
1227138,5523
1227138,6424
2389730,2077
2389730,4351
1350257,4378
1350257,9525
1350257,5999
1350257,3977
1350257,2077
1350257,5689
1350257,8902
1350257,8443
2097710,3226
2097710,4103
2097710,5053
1451141,6374
1451141,1559
1451141,3873
2779675,4476
2779675,7720
2779675,9102
2779675,8417
2779675,6724
2779675,6608
2779675,6374
2779675,8666
1973602,4756
1973602,1831
2447671,7906
2651893,4756
1776447,8824
1776447,1559
1776447,2522
1776447,7236
1776447,2952
1832205,1858
1677116,2957
1677116,6608
1677116,6319
1677116,1975
1677116,1559
1677116,6896
1677116,2740
2049505,5523
2049505,2522
2049505,2293
2049505,5543
2049505,2957
2049505,5607
2049505,7609
3370649,3600
3370649,6849
1297585,6681
1297585,3873
1297585,3213
1297585,3226
1297585,6066
1297585,9499
3099233,9499
3099233,7200
3099233,5660
3099233,8768
3450381,1244
2821426,4351
2821426,6849
2821426,2522
2821426,9485
2821426,1421
2821426,4654
2821426,6880
2821426,6428
1112625,7572
1112625,7316
2731439,1875
2731439,1341
2731439,7329
2731439,3226
2731439,6424
2731439,6903
1121762,2130
1121762,3314
1121762,2963
2394998,9273
2394998,1831
2394998,4674
2678226,1244
2678226,8384
2678226,9525
2678226,1676
1777740,2957
1777740,3336
1777740,2077
1777740,5679
1777740,4756
1777740,4173
1777740,8077
1671416,7200
1671416,4476
2851676,3884
2851676,1559
2851676,6719
2851676,1341
2851676,6880
1304333,9485
1304333,6849
1304333,2254
3128806,3575
3128806,5757
3128806,5216
3128806,5999
3128806,7572
3128806,5689
3128806,4126
3128806,6704
1313769,4756
1313769,7266
1313769,1875
1313769,8443
1313769,5056
1313769,8025
2637876,8666
2637876,2825
2637876,4744
3089996,6704
3089996,8085
3089996,4738
3089996,7795
3089996,5509
3089996,7720
3089996,7572
3089996,2130
1626301,9485
1003977,6880
2851126,2185
2851126,6740
2851126,2695
2851126,6903
2851126,6137
2851126,2185
2851126,6319
2669013,9154
2669013,3692
2669013,6680
2669013,5607
2669013,7408
1188425,9832
1188425,1045
1188425,2077
1188425,1875
1188425,3873
1576387,4654
1576387,7720
1576387,4744
1533533,8768
1447606,2952
1447606,5543
3481117,7152
3481117,8230
3481117,6374
3481117,2130
3481117,9149
3481117,5689
3481117,6903
3327800,8902
3327800,2077
3327800,8025
3327800,3873
3327800,5689
3327800,2094
2037566,7329
2037566,6704
2037566,1045
2037566,7236
2037566,7408
1245604,5271
1245604,7463
1245604,7316
1245604,2094
2807228,5523
1559483,9858
1559483,6066
1559483,2002
1559483,2130
1559483,2254
1559483,6670
2181872,9102
2181872,3226
2081445,8417
2081445,7932
2081445,1676
2081445,4378
2081445,3600
2965780,6903
2965780,8110
2965780,9832
2965780,7200
2965780,9154
1470253,7876
1470253,4823
1470253,2963
1538851,3573
1538851,2952
1667718,5647
1667718,7572
1667718,5523
1667718,5660
1667718,3873
1667718,2522
3149989,3884
3149989,6896
3149989,5216
3149989,6896
3149989,6319
3149989,5756
3149989,8417
3149989,4756
2424243,7200
2424243,9525
2424243,2077
2424243,2916
2424243,4378
2424243,9832
2424243,1527
2424243,9858
3326469,1858
3326469,4674
3326469,4565
3326469,5660
3326469,6849
1354826,7720
1354826,9693
1354826,5949
1354826,3226
1925610,6680
1925610,1045
1925610,2094
2245545,1527
2245545,9858
2245545,4415
1856754,5660
1856754,4173
1856754,6896
1856754,1045
1856754,3213
1856754,3692
1856754,3336
1785946,8417
1785946,5442
1785946,1527
1785946,3199
1785946,5999
1785946,2740
1785946,3692
1785946,2695
2113658,9149
2113658,6428
2113658,9499
2717816,2002
2717816,8824
2717816,4476
2717816,1831
2717816,4915
2717816,8025
3364027,6670
3364027,2852
3364027,9525
3364027,7152
3364027,4744
3364027,5227
3364027,6849
1423689,5056
1423689,7463
1423689,9499
1423689,9102
1423689,9102
2327734,5757
2327734,2957
2327734,4756
2327734,6424
1545076,7876
1545076,9273
3281923,3213
3281923,9102
3281923,1559
3281923,1234
3281923,2254
3281923,2293
3281923,3600
3281923,7090
1378050,1421
1378050,8824
1378050,4173
1378050,6066
1517027,6704
1517027,2002
1747908,9485
1747908,6903
1747908,5053
1747908,4744
1747908,9499
1747908,8443
3428172,3213
3428172,7408
3428172,5757
3428172,3575
1226893,6896
1226893,6066
1226893,8824
1007707,5949
1007707,9273
1007707,7609
1007707,6137
2456324,9525
2456324,9745
2456324,8768
2456324,4351
2456324,9525
2456324,6319
1735328,6591
1735328,6880
1735328,3314
1735328,4823
1735328,1049
1888380,9499
1888380,1831
1888380,9832
3154676,5660
3154676,7572
3154676,2852
3154676,8384
2111057,8384
3209378,6880
3209378,3199
3209378,4654
3209378,9832
3209378,3977
3209378,7463
3209378,8182
2781920,3213
2781920,1244
1979177,1676
1979177,2130
1979177,7957
1979177,9348
1979177,7720
1042270,2740
1649838,6719
1649838,4565
1649838,1234
1649838,2916
1649838,6719
1649838,7200
1649838,1421
1305459,7329
1305459,3884
1305459,4744
1305459,9499
2794888,4674
2794888,7591
2240959,9348
2240959,3199
2240959,8004
2240959,8902
1409533,2695
3392362,8182
3392362,3692
3392362,7906
3392362,6880
3392362,9149
3392362,6424
3392362,6719
3291317,4103
3291317,7266
3291317,1975
3291317,1341
3291317,7090
3291317,9273
3291317,2254
2680924,5216
2680924,2916
2680924,6724
2163915,8902
2163915,5665
2163915,3226
3200685,1377
3200685,6704
3200685,8230
3200685,9693
3285483,4654
3285483,6680
3285483,3873
3285483,8902
3304410,5999
3304410,6428
3258889,2957
3258889,2916
3258889,9499
3258889,3600
3258889,2077
1546739,2197
1546739,4738
1546739,5949
1163022,6896
1163022,4173
1163022,4915
1163022,2254
2093755,5442
2093755,9348
2093755,9273
2093755,2197
1850232,2952
1850232,6591
1850232,3873
1850232,7957
1813593,1377
1813593,6724
1813593,6704
1148112,7463
1148112,6903
1148112,8025
1148112,4756
1148112,1049
3210144,4885
3210144,6608
3210144,2094
3210144,4415
3210144,3884
2568974,3199
2568974,5216
2568974,1527
2568974,1421
2568974,2799
2568974,4738
1732648,3977
1818368,4915
1818368,4415
2008061,9485
2008061,1049
2008061,2703
2839528,8182
2839528,3408
2839528,5607
2839528,9745
2839528,8768
2152116,8417
2152116,6591
2152116,2952
2152116,2002
2152116,3336
2152116,6319
2152116,6719
2152116,1286
2129845,6608
2129845,9149
2129845,1286
2129845,6424
2129845,4351
2129845,1975
2129845,1377
2229890,4103
2229890,9348
2229890,4674
2229890,2130
2229890,8230
2229890,8443
2229890,2916
2284375,4351
2284375,8902
2284375,2703
2284375,1831
3357829,9149
3357829,3977
3220201,1377
3220201,2963
3220201,6319
3220201,8182
2955807,2852
1584829,8025
1584829,1527
1584829,2963
1584829,8077
1584829,8077
1584829,2825
2870746,4565
2870746,9499
2870746,2963
2870746,2197
1233432,7316
1233432,5442
1233432,4885
1013021,8768
3425991,6066
3425991,1527
3425991,7090
1703501,4126
1703501,7316
1703501,2130
1703501,5679
1703501,7152
3263435,5679
3263435,1858
3263435,8004
3123295,7329
3123295,5607
3123295,9858
3123295,9745
3123295,1341
3123295,1049
3123295,4415
3123295,4823
2768509,8902
2980730,1527
2980730,5607
1980486,8077
1980486,8824
1980486,7316
1980486,9273
1980486,5227
3344512,5053
3344512,8182
3344512,9745
3344512,1858
3344512,7316
3344512,9499
3344512,3600
3101838,7572
3101838,5509
3101838,5523
3101838,6719
2301029,9154
2301029,5665
2301029,1941
2301029,4173
2301029,1244
2301029,8004
1023391,1421
1023391,1858
1023391,9693
1023391,8666
1023391,2916
3071591,4103
3071591,8182
3071591,4915
3071591,5227
2781577,8902
2781577,1045
2781577,5523
2781577,9149
2781577,4738
2445104,5660
2445104,7957
2445104,5647
2445104,8417
1794610,3873
1794610,5999
1794610,1377
1794610,8025
1794610,5056
1794610,3600
1794610,4351
1794610,9693
1294120,3199
1294120,8443
1294120,6896
1294120,6670
1294120,6896
1294120,8443
1294120,9102
1294120,7463
3251009,2293
3251009,1875
1315335,2197
1953521,5216
1953521,6374
1953521,1941
1953521,7795
1953521,6670
1953521,6424
1953521,7408
1421213,8824
1421213,2963
1421213,4738
3194170,1559
3194170,1049
3194170,4476
3194170,6719
3194170,1049
3194170,2916
3194170,1527
2538552,6591
1621528,8902
1621528,6896
1621528,5999
1621528,4836
1621528,7876
1621528,4103
1621528,8182
2510691,2002
2510691,4565
2510691,7316
2510691,5227
1095820,5056
1095820,7329
2678037,2957
1234268,6066
1234268,6903
1234268,8110
1234268,7795
1234268,7152
1234268,1421
2730133,2254
2730133,4823
2730133,8666
2730133,2825
2730133,5227
1642069,9525
1642069,1858
1642069,4173
1642069,2185
1642069,3213
1642069,9273
3495680,6591
3495680,7591
3495680,4885
3495680,8110
3495680,9858
3495680,4744
1228734,3692
1228734,5056
1228734,6137
1228734,7200
2554534,2185
2554534,4885
2295168,6903
2295168,2197
2295168,6591
2295168,4415
2295168,7932
2295168,6903
1107659,5949
1107659,5053
1107659,2957
1107659,6591
1544156,1941
1544156,2799
1544156,6896
1544156,3336
1544156,1405
1544156,3213
2683860,6724
2683860,9154
3421331,5757
3421331,7572
1742629,3408
1742629,4915
1742629,1244
2982317,4126
2982317,8085
2982317,5679
2982317,1405
2982317,6724
1880996,7236
1880996,7957
1880996,6704
1426519,3575
1426519,7932
1426519,8182
1426519,1831
1426519,9102
1426519,1045
1015309,9485
1015309,2916
1015309,5056
1015309,7906
1015309,5756
2979400,7316
2979400,6704
2979400,4744
2979400,7876
2979400,1559
2979400,3226
2979400,5271
1574682,3873
1574682,6896
1035671,7876
1035671,7876
1035671,8085
1035671,3977
1035671,6306
2907635,7720
2907635,6724
2907635,3600
2907635,4674
2907635,9154
2907635,1341
1358945,4126
1358945,8384
1358945,7329
3096583,2002
3096583,5679
3096583,5665
3096583,2254
3096583,9149
3096583,6670
2226675,6849
2226675,5056
2226675,5056
2226675,3573
2226675,9154
2226675,4915
2226675,9485
2226675,6724
2348262,2852
2348262,1831
2348262,8824
2348262,7957
1443729,5227
1443729,9858
1650680,1244
1650680,6306
1650680,1405
1650680,7572
1650680,1831
1404939,7200
1404939,8230
1404939,3573
1106577,6137
1106577,3408
1106577,4915
1106577,8182
1106577,4126
1106577,4756
1106577,5607
1106577,8443
1541185,5227
1045369,4378
1045369,4378
1045369,9499
1045369,8004
1045369,1234
2845330,9485
2845330,9525
2845330,8902
2845330,8666
2845330,5509
2845330,1831
2845330,1377
2648723,5543
2648723,2695
2648723,6670
2648723,1045
2648723,4823
2648723,6319
3280215,1244
3280215,3692
3280215,5679
3280215,2952
3280215,4915
2918908,3199
2355749,8417
2355749,7236
2355749,6896
2355749,1049
2355749,5689
2355749,4744
2355749,5509
2355749,4476
1314380,3314
1314380,7090
1314380,6424
1314380,6306
1314380,2825
1314380,5509
1314380,1286
2049750,6428
2049750,9858
2049750,9149
2049750,3573
2049750,2695
2049750,6704
2049750,6719
1271580,5647
1271580,2799
1271580,4415
1271580,6849
1271580,7329
1271580,7329
1271580,6428
1271580,6724
2952936,5271
2952936,5999
2952936,2952
1673188,1941
1673188,4836
1673188,7200
1673188,4476
1673188,8004
1673188,5216
3024335,6903
3332597,7957
3332597,3199
1252078,4885
1252078,1676
1252078,6849
1252078,9149
2340536,5757
2340536,6740
2379634,4103
2379634,4476
2379634,4126
2379634,4415
2379634,3873
3139137,6374
3139137,1377
1551890,2703
1551890,5216
1551890,6903
1551890,8230
1551890,1405
1551890,7609
1551890,5999
3060542,1831
3060542,6680
3060542,7720
3060542,5442
3060542,2077
3060542,2522
3060542,2825
3060542,3977
2544911,3575
2544911,7876
1450419,2077
1450419,4915
1450419,5689
1939178,6680
1939178,7720
1939178,3336
1939178,2916
1939178,7906
3407500,7957
3407500,4836
3407500,8417
3407500,2695
2309865,1286
2209796,3977
2209796,4744
2209796,5756
2209796,8902
2209796,7609
3318054,1421
3318054,7795
3318054,5509
3318054,2197
1058293,6740
3133843,4415
3199305,7329
3199305,7572
3199305,6719
3199305,1377
3199305,6704
3199305,5053
3199305,6880
3199305,6306
2459905,1831
2459905,2852
2459905,5271
1331974,5227
1331974,5756
2440804,6680
2440804,6428
2440804,1234
2440804,2254
2440804,6880
3488896,1559
3488896,7408
3488896,2957
1328597,4915
1328597,1341
1328597,2077
1328597,6428
1328597,9745
1659928,6724
1659928,9102
1659928,5607
1659928,8025
1659928,7152
1659928,6896
3309209,7876
3309209,8077
3011294,5757
3011294,5660
3011294,4565
3011294,7932
3011294,8384
1813047,6681
1813047,9499
1813047,7236
1813047,2695
1813047,1831
1813047,1421
1813047,2963
1813047,8384
3364039,7720
3364039,2130
3018727,3226
3018727,6306
3018727,7876
3018727,7957
3018727,2185
3420067,8085
3420067,4351
2890540,3336
2890540,1341
2890540,5271
2890540,4674
3417744,8443
3417744,1858
3417744,9499
3417744,5665
1146218,5607
1146218,6670
1146218,6724
3248260,5757
3248260,9525
3248260,8417
3248260,8443
3248260,2957
2471032,6670
2471032,9499
2471032,8004
3300455,2852
3300455,4915
3300455,2522
3300455,3408
3300455,5999
3300455,1858
2408972,3226
2408972,2695
2408972,7591
2408972,4836
2408972,2130
2408972,3884
1880773,3884
1880773,7236
1880773,4823
1880773,7463
1880773,8110
1178333,6319
1178333,2094
1178333,6880
1178333,5442
1178333,5056
1178333,2254
1178333,4744
1178333,7795
3442760,3199
3442760,5949
3043385,5442
3043385,6137
3043385,1875
3043385,5660
3043385,5053
3043385,2197
1283807,4823
1283807,3408
1283807,9693
1283807,6424
1283807,4351
1283807,7591
2652793,9745
2652793,6319
2652793,2852
2652793,8004
1677091,5442
1677091,1975
3078547,8384
1101830,7609
1101830,8824
1101830,4836
